OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,ResellerName,CommissionPercentage
MEE-675147,PID-9660,Shoes,Books,2,515.65,2023-05-15,CUST-5658,Taylor,customer645@example.com,+91-7118020406,"500 Street, City-59, State-8",2023-05-19,Cancelled,Meesho,Reseller3,16.02
MEE-629618,PID-1378,Watch,Electronics,3,407.34,2023-05-16,CUST-4028,Sam,customer684@example.com,+91-9334226655,"212 Street, City-3, State-17",2023-05-20,Cancelled,Meesho,Reseller3,18.98
MEE-184545,PID-7027,Laptop,Electronics,5,564.07,2023-05-17,CUST-8998,John,customer20@example.com,+91-9676543653,"16 Street, City-9, State-13",2023-05-21,Cancelled,Meesho,Reseller3,8.64
MEE-434436,PID-5175,Phone,Electronics,10,975.36,2023-05-18,CUST-4151,Chris,customer436@example.com,+91-7628948615,"475 Street, City-85, State-28",2023-05-22,Cancelled,Meesho,Reseller1,7.6
MEE-120786,PID-4037,Laptop,Accessories,6,396.02,2023-05-19,CUST-2766,Alex,customer579@example.com,+91-9392144674,"190 Street, City-97, State-25",2023-05-23,Cancelled,Meesho,Reseller2,15.36
MEE-612674,PID-6914,Watch,Books,5,984.0,2023-05-20,CUST-4168,Taylor,customer654@example.com,+91-8244514323,"343 Street, City-48, State-20",2023-05-24,Delivered,Meesho,Reseller2,7.47
MEE-490212,PID-8172,Laptop,Fashion,9,710.86,2023-05-21,CUST-6167,Alex,customer910@example.com,+91-8279862521,"414 Street, City-94, State-22",2023-05-25,Cancelled,Meesho,Reseller1,17.82
MEE-455203,PID-5031,Headphones,Fashion,3,276.98,2023-05-22,CUST-3091,Taylor,customer594@example.com,+91-9318357932,"98 Street, City-63, State-16",2023-05-26,Cancelled,Meesho,Reseller2,8.38
MEE-410863,PID-8811,Headphones,Electronics,1,322.19,2023-05-23,CUST-6162,John,customer509@example.com,+91-7418697910,"270 Street, City-16, State-12",2023-05-27,In Transit,Meesho,Reseller2,6.16
MEE-692672,PID-9314,Watch,Books,6,162.79,2023-05-24,CUST-5278,Jane,customer47@example.com,+91-9799953629,"296 Street, City-68, State-4",2023-05-28,In Transit,Meesho,Reseller3,17.88
MEE-618951,PID-1894,Laptop,Accessories,4,785.99,2023-05-25,CUST-1850,John,customer587@example.com,+91-8378195218,"315 Street, City-11, State-6",2023-05-29,Cancelled,Meesho,Reseller2,10.75
MEE-427657,PID-4621,Watch,Electronics,10,373.65,2023-05-26,CUST-5897,Sam,customer19@example.com,+91-8543861008,"326 Street, City-83, State-19",2023-05-30,In Transit,Meesho,Reseller3,10.0
MEE-773871,PID-3657,Phone,Accessories,1,922.6,2023-05-27,CUST-7669,John,customer728@example.com,+91-7078747144,"406 Street, City-23, State-28",2023-05-31,Delivered,Meesho,Reseller3,15.2
MEE-142495,PID-9196,Phone,Books,2,623.97,2023-05-28,CUST-5057,Jane,customer457@example.com,+91-8120096196,"392 Street, City-13, State-28",2023-06-01,Cancelled,Meesho,Reseller2,13.13
MEE-669000,PID-6848,Book,Accessories,1,531.11,2023-05-29,CUST-7718,Chris,customer237@example.com,+91-9482968153,"409 Street, City-22, State-3",2023-06-02,Delivered,Meesho,Reseller2,17.04
MEE-529362,PID-3595,Phone,Books,2,609.1,2023-05-30,CUST-9905,John,customer891@example.com,+91-9144657109,"29 Street, City-37, State-3",2023-06-03,Delivered,Meesho,Reseller1,19.51
MEE-318225,PID-9937,Laptop,Fashion,4,300.53,2023-05-31,CUST-4969,Sam,customer927@example.com,+91-8146361670,"462 Street, City-99, State-3",2023-06-04,Delivered,Meesho,Reseller2,12.07
MEE-226655,PID-7614,Phone,Electronics,3,112.22,2023-06-01,CUST-1166,Sam,customer720@example.com,+91-9069286480,"342 Street, City-56, State-26",2023-06-05,Cancelled,Meesho,Reseller2,8.48
MEE-277104,PID-1050,Watch,Fashion,4,545.66,2023-06-02,CUST-4945,Alex,customer415@example.com,+91-8936138014,"332 Street, City-96, State-18",2023-06-06,Delivered,Meesho,Reseller1,10.6
MEE-890201,PID-8473,Headphones,Electronics,4,460.44,2023-06-03,CUST-3013,Jane,customer462@example.com,+91-7415359684,"63 Street, City-82, State-7",2023-06-07,Cancelled,Meesho,Reseller3,15.44
MEE-224817,PID-9226,Watch,Electronics,1,470.59,2023-06-04,CUST-4437,John,customer900@example.com,+91-7238485322,"19 Street, City-57, State-15",2023-06-08,Cancelled,Meesho,Reseller2,11.99
MEE-135993,PID-6667,Shoes,Accessories,9,479.67,2023-06-05,CUST-8578,Sam,customer865@example.com,+91-8861495107,"91 Street, City-48, State-17",2023-06-09,Cancelled,Meesho,Reseller1,9.68
MEE-128878,PID-7949,Book,Books,8,558.76,2023-06-06,CUST-2322,Jane,customer517@example.com,+91-9558813069,"177 Street, City-4, State-24",2023-06-10,Cancelled,Meesho,Reseller1,7.01
MEE-703757,PID-4347,Shoes,Electronics,6,211.64,2023-06-07,CUST-1611,Sam,customer729@example.com,+91-9868549732,"223 Street, City-81, State-21",2023-06-11,Delivered,Meesho,Reseller2,15.24
MEE-510315,PID-7902,Headphones,Accessories,2,585.18,2023-06-08,CUST-5921,Jane,customer834@example.com,+91-8622991388,"16 Street, City-14, State-18",2023-06-12,In Transit,Meesho,Reseller3,19.06
MEE-479341,PID-4985,Headphones,Electronics,5,568.58,2023-06-09,CUST-9049,Alex,customer811@example.com,+91-7054223005,"370 Street, City-47, State-23",2023-06-13,Cancelled,Meesho,Reseller3,17.01
MEE-475424,PID-9587,Laptop,Books,8,116.23,2023-06-10,CUST-7582,Taylor,customer525@example.com,+91-7109904785,"442 Street, City-30, State-9",2023-06-14,Delivered,Meesho,Reseller1,5.43
MEE-384124,PID-1486,Laptop,Electronics,10,624.86,2023-06-11,CUST-1488,Sam,customer195@example.com,+91-9352615011,"314 Street, City-81, State-29",2023-06-15,Delivered,Meesho,Reseller3,19.36
MEE-476926,PID-7480,Headphones,Electronics,9,750.41,2023-06-12,CUST-4558,Sam,customer64@example.com,+91-7799998696,"367 Street, City-79, State-12",2023-06-16,Cancelled,Meesho,Reseller3,12.29
MEE-827267,PID-5663,Headphones,Accessories,7,479.55,2023-06-13,CUST-1218,John,customer738@example.com,+91-9883953178,"361 Street, City-20, State-29",2023-06-17,Cancelled,Meesho,Reseller3,11.61
MEE-525147,PID-1537,Headphones,Accessories,8,601.8,2023-06-14,CUST-9478,Jane,customer189@example.com,+91-9441147085,"96 Street, City-23, State-3",2023-06-18,In Transit,Meesho,Reseller2,16.69
MEE-358460,PID-4774,Headphones,Fashion,2,712.57,2023-06-15,CUST-7426,Jane,customer637@example.com,+91-8650719980,"109 Street, City-22, State-19",2023-06-19,Cancelled,Meesho,Reseller3,9.71
MEE-332239,PID-2730,Laptop,Books,7,459.81,2023-06-16,CUST-2387,Taylor,customer450@example.com,+91-9919854762,"498 Street, City-62, State-2",2023-06-20,Delivered,Meesho,Reseller2,14.56
MEE-568931,PID-4332,Book,Books,10,409.14,2023-06-17,CUST-5121,Taylor,customer930@example.com,+91-7693639246,"54 Street, City-48, State-6",2023-06-21,Delivered,Meesho,Reseller1,10.84
MEE-623795,PID-9759,Shoes,Accessories,5,501.63,2023-06-18,CUST-4542,John,customer565@example.com,+91-9636799023,"280 Street, City-72, State-13",2023-06-22,Delivered,Meesho,Reseller2,13.21
MEE-370528,PID-8634,Phone,Electronics,6,333.84,2023-06-19,CUST-6401,Chris,customer499@example.com,+91-8021949866,"251 Street, City-87, State-18",2023-06-23,Cancelled,Meesho,Reseller1,10.48
MEE-499515,PID-4194,Book,Books,6,224.05,2023-06-20,CUST-7853,John,customer216@example.com,+91-8025749979,"444 Street, City-42, State-8",2023-06-24,Delivered,Meesho,Reseller1,19.48
MEE-674783,PID-6560,Shoes,Fashion,6,862.61,2023-06-21,CUST-4946,Taylor,customer462@example.com,+91-7348826524,"19 Street, City-47, State-21",2023-06-25,Delivered,Meesho,Reseller1,10.44
MEE-836730,PID-3635,Laptop,Books,3,245.47,2023-06-22,CUST-2612,Sam,customer739@example.com,+91-8802378094,"316 Street, City-95, State-12",2023-06-26,Delivered,Meesho,Reseller1,6.73
MEE-711538,PID-8551,Laptop,Fashion,2,234.15,2023-06-23,CUST-2773,Taylor,customer89@example.com,+91-9480197807,"151 Street, City-75, State-17",2023-06-27,In Transit,Meesho,Reseller3,16.05
MEE-375985,PID-4659,Phone,Electronics,1,690.24,2023-06-24,CUST-9531,Taylor,customer239@example.com,+91-9117626488,"331 Street, City-94, State-19",2023-06-28,Cancelled,Meesho,Reseller1,13.43
MEE-675412,PID-3307,Laptop,Electronics,4,620.67,2023-06-25,CUST-4599,Alex,customer940@example.com,+91-7300420523,"439 Street, City-7, State-6",2023-06-29,Cancelled,Meesho,Reseller2,6.74
MEE-884470,PID-1601,Phone,Fashion,5,600.37,2023-06-26,CUST-1375,Jane,customer292@example.com,+91-9378201443,"120 Street, City-7, State-19",2023-06-30,Delivered,Meesho,Reseller3,13.47
MEE-103323,PID-8951,Book,Accessories,5,677.3,2023-06-27,CUST-3565,Chris,customer970@example.com,+91-8297025093,"18 Street, City-40, State-3",2023-07-01,In Transit,Meesho,Reseller1,11.43
MEE-145164,PID-7294,Watch,Books,2,912.05,2023-06-28,CUST-1059,Sam,customer157@example.com,+91-9741366160,"235 Street, City-94, State-5",2023-07-02,In Transit,Meesho,Reseller1,16.77
MEE-369421,PID-2046,Phone,Books,4,197.29,2023-06-29,CUST-1495,Jane,customer720@example.com,+91-7195498704,"101 Street, City-61, State-19",2023-07-03,In Transit,Meesho,Reseller3,7.8
MEE-590634,PID-9282,Book,Electronics,6,440.64,2023-06-30,CUST-7581,John,customer694@example.com,+91-9391883402,"448 Street, City-25, State-25",2023-07-04,In Transit,Meesho,Reseller2,12.3
MEE-587036,PID-9901,Headphones,Accessories,4,703.46,2023-07-01,CUST-5472,Taylor,customer211@example.com,+91-9956361624,"296 Street, City-15, State-3",2023-07-05,In Transit,Meesho,Reseller1,16.29
MEE-541363,PID-9972,Phone,Electronics,5,900.82,2023-07-02,CUST-4887,Jane,customer804@example.com,+91-7233484506,"340 Street, City-96, State-18",2023-07-06,In Transit,Meesho,Reseller2,12.69
MEE-248988,PID-8117,Watch,Books,3,568.47,2023-07-03,CUST-4158,Taylor,customer486@example.com,+91-9466473534,"340 Street, City-82, State-14",2023-07-07,Cancelled,Meesho,Reseller1,19.15
MEE-737550,PID-7714,Shoes,Electronics,7,616.17,2023-07-04,CUST-7517,John,customer241@example.com,+91-8835630413,"209 Street, City-84, State-8",2023-07-08,Delivered,Meesho,Reseller3,10.63
MEE-814535,PID-4746,Laptop,Accessories,1,845.04,2023-07-05,CUST-9102,Sam,customer226@example.com,+91-8676576304,"50 Street, City-97, State-22",2023-07-09,Cancelled,Meesho,Reseller3,12.77
MEE-563429,PID-7922,Laptop,Books,9,425.25,2023-07-06,CUST-4294,Alex,customer180@example.com,+91-9476391235,"19 Street, City-81, State-13",2023-07-10,Cancelled,Meesho,Reseller2,13.74
MEE-159057,PID-5400,Laptop,Accessories,6,162.32,2023-07-07,CUST-8215,Taylor,customer192@example.com,+91-9619595394,"109 Street, City-8, State-13",2023-07-11,Delivered,Meesho,Reseller3,8.77
MEE-191561,PID-2628,Phone,Books,7,771.77,2023-07-08,CUST-3183,Jane,customer916@example.com,+91-7291268096,"382 Street, City-77, State-25",2023-07-12,Cancelled,Meesho,Reseller1,18.87
MEE-423793,PID-5997,Laptop,Fashion,9,769.73,2023-07-09,CUST-9151,Chris,customer65@example.com,+91-9897061570,"278 Street, City-94, State-20",2023-07-13,In Transit,Meesho,Reseller3,6.61
MEE-362334,PID-9899,Phone,Electronics,5,543.86,2023-07-10,CUST-2534,Alex,customer499@example.com,+91-9559916946,"444 Street, City-79, State-16",2023-07-14,Delivered,Meesho,Reseller1,12.66
MEE-667029,PID-1937,Watch,Electronics,2,179.87,2023-07-11,CUST-4486,John,customer881@example.com,+91-9263200638,"218 Street, City-76, State-9",2023-07-15,Cancelled,Meesho,Reseller3,7.26
MEE-894539,PID-7772,Headphones,Electronics,10,147.09,2023-07-12,CUST-1160,John,customer784@example.com,+91-8827593260,"420 Street, City-68, State-4",2023-07-16,In Transit,Meesho,Reseller2,18.39
MEE-293083,PID-6849,Headphones,Accessories,5,153.11,2023-07-13,CUST-8101,Chris,customer681@example.com,+91-7596999617,"162 Street, City-74, State-13",2023-07-17,In Transit,Meesho,Reseller3,6.66
MEE-763817,PID-3987,Shoes,Electronics,4,249.21,2023-07-14,CUST-1841,Taylor,customer26@example.com,+91-7215565409,"46 Street, City-87, State-20",2023-07-18,In Transit,Meesho,Reseller2,17.68
MEE-533712,PID-3276,Headphones,Books,10,124.05,2023-07-15,CUST-2403,Alex,customer509@example.com,+91-8179753738,"250 Street, City-32, State-16",2023-07-19,Delivered,Meesho,Reseller2,14.25
MEE-721360,PID-3046,Laptop,Accessories,9,158.98,2023-07-16,CUST-4955,Jane,customer789@example.com,+91-7109955861,"177 Street, City-7, State-15",2023-07-20,Delivered,Meesho,Reseller2,13.6
MEE-748915,PID-9746,Laptop,Electronics,4,146.21,2023-07-17,CUST-5836,Jane,customer818@example.com,+91-9408666923,"319 Street, City-29, State-20",2023-07-21,In Transit,Meesho,Reseller1,7.92
MEE-333675,PID-7840,Laptop,Fashion,5,989.54,2023-07-18,CUST-2876,Taylor,customer888@example.com,+91-8063664410,"65 Street, City-35, State-26",2023-07-22,Cancelled,Meesho,Reseller2,19.18
MEE-519801,PID-8467,Book,Accessories,10,105.52,2023-07-19,CUST-6055,Alex,customer52@example.com,+91-8385547610,"154 Street, City-28, State-27",2023-07-23,Delivered,Meesho,Reseller3,9.38
MEE-782899,PID-4717,Phone,Fashion,1,252.06,2023-07-20,CUST-6248,Alex,customer506@example.com,+91-8436615556,"475 Street, City-34, State-17",2023-07-24,Delivered,Meesho,Reseller2,15.54
MEE-682940,PID-1394,Phone,Electronics,1,611.96,2023-07-21,CUST-6886,Sam,customer546@example.com,+91-8256524178,"410 Street, City-37, State-12",2023-07-25,Cancelled,Meesho,Reseller1,10.14
MEE-864392,PID-3777,Phone,Fashion,8,868.8,2023-07-22,CUST-9445,John,customer976@example.com,+91-8056951244,"254 Street, City-54, State-15",2023-07-26,In Transit,Meesho,Reseller1,9.56
MEE-367164,PID-3770,Book,Fashion,3,455.25,2023-07-23,CUST-6657,Sam,customer487@example.com,+91-9051679820,"433 Street, City-96, State-14",2023-07-27,In Transit,Meesho,Reseller3,12.08
MEE-856882,PID-9690,Book,Electronics,3,192.2,2023-07-24,CUST-8846,Chris,customer851@example.com,+91-7038087060,"3 Street, City-75, State-21",2023-07-28,Delivered,Meesho,Reseller3,9.57
MEE-399608,PID-9259,Laptop,Accessories,4,183.66,2023-07-25,CUST-1963,Sam,customer804@example.com,+91-9363914107,"249 Street, City-19, State-13",2023-07-29,In Transit,Meesho,Reseller3,14.53
MEE-520490,PID-5630,Shoes,Electronics,9,988.94,2023-07-26,CUST-5697,Chris,customer79@example.com,+91-8479907930,"197 Street, City-60, State-17",2023-07-30,In Transit,Meesho,Reseller1,5.1
MEE-762742,PID-4005,Book,Accessories,9,717.11,2023-07-27,CUST-9508,Sam,customer213@example.com,+91-7174177547,"137 Street, City-97, State-30",2023-07-31,Cancelled,Meesho,Reseller3,18.58
MEE-374481,PID-7005,Headphones,Fashion,7,839.77,2023-07-28,CUST-7562,Alex,customer386@example.com,+91-7623580024,"319 Street, City-71, State-6",2023-08-01,Cancelled,Meesho,Reseller1,5.49
MEE-809875,PID-9494,Watch,Books,6,706.37,2023-07-29,CUST-5172,John,customer440@example.com,+91-7169756191,"265 Street, City-93, State-30",2023-08-02,Cancelled,Meesho,Reseller1,14.98
MEE-475543,PID-3542,Headphones,Accessories,1,664.47,2023-07-30,CUST-4283,Jane,customer62@example.com,+91-7238355526,"313 Street, City-41, State-8",2023-08-03,Cancelled,Meesho,Reseller3,19.71
MEE-969956,PID-9372,Headphones,Fashion,5,964.26,2023-07-31,CUST-8552,Jane,customer364@example.com,+91-8484698842,"499 Street, City-25, State-6",2023-08-04,Cancelled,Meesho,Reseller2,5.07
MEE-160686,PID-2875,Headphones,Electronics,2,437.9,2023-08-01,CUST-7785,Sam,customer444@example.com,+91-7900827059,"149 Street, City-4, State-20",2023-08-05,Cancelled,Meesho,Reseller3,6.03
MEE-977573,PID-7324,Headphones,Electronics,2,217.26,2023-08-02,CUST-2879,Chris,customer673@example.com,+91-7647193900,"184 Street, City-27, State-20",2023-08-06,In Transit,Meesho,Reseller2,6.26
MEE-453939,PID-1195,Book,Books,3,398.15,2023-08-03,CUST-3936,Sam,customer956@example.com,+91-7652430861,"149 Street, City-47, State-1",2023-08-07,Delivered,Meesho,Reseller2,5.09
MEE-126365,PID-3593,Headphones,Electronics,10,211.33,2023-08-04,CUST-1068,Jane,customer134@example.com,+91-7377966287,"243 Street, City-59, State-7",2023-08-08,Cancelled,Meesho,Reseller1,19.05
MEE-861264,PID-8142,Shoes,Accessories,10,889.86,2023-08-05,CUST-3686,Taylor,customer306@example.com,+91-9109914269,"311 Street, City-63, State-20",2023-08-09,In Transit,Meesho,Reseller1,19.37
MEE-265211,PID-4102,Phone,Fashion,2,392.79,2023-08-06,CUST-5272,John,customer730@example.com,+91-9389218840,"336 Street, City-56, State-6",2023-08-10,Cancelled,Meesho,Reseller2,11.84
MEE-892668,PID-6810,Laptop,Fashion,2,207.78,2023-08-07,CUST-4740,Jane,customer716@example.com,+91-7682170178,"129 Street, City-86, State-8",2023-08-11,Delivered,Meesho,Reseller3,9.02
MEE-297392,PID-3977,Laptop,Fashion,5,523.26,2023-08-08,CUST-6519,Jane,customer979@example.com,+91-9001717714,"241 Street, City-83, State-9",2023-08-12,Cancelled,Meesho,Reseller1,16.48
MEE-695962,PID-5104,Headphones,Fashion,1,525.45,2023-08-09,CUST-8084,Taylor,customer274@example.com,+91-8717020831,"78 Street, City-50, State-20",2023-08-13,In Transit,Meesho,Reseller2,11.34
MEE-627156,PID-8663,Laptop,Accessories,6,495.57,2023-08-10,CUST-4332,John,customer393@example.com,+91-9094909532,"281 Street, City-15, State-12",2023-08-14,Cancelled,Meesho,Reseller1,13.07
MEE-227158,PID-3373,Headphones,Electronics,2,674.1,2023-08-11,CUST-2519,Alex,customer918@example.com,+91-9260643888,"69 Street, City-89, State-12",2023-08-15,Delivered,Meesho,Reseller3,19.36
MEE-923093,PID-5997,Laptop,Accessories,5,468.52,2023-08-12,CUST-5838,John,customer50@example.com,+91-9919142278,"499 Street, City-46, State-7",2023-08-16,Cancelled,Meesho,Reseller2,6.88
MEE-241669,PID-5206,Headphones,Electronics,10,610.3,2023-08-13,CUST-7855,Chris,customer740@example.com,+91-9221023330,"388 Street, City-46, State-7",2023-08-17,Cancelled,Meesho,Reseller2,10.89
MEE-717087,PID-5491,Laptop,Accessories,5,835.24,2023-08-14,CUST-9689,Chris,customer268@example.com,+91-9813727881,"204 Street, City-75, State-11",2023-08-18,Delivered,Meesho,Reseller3,13.46
MEE-424303,PID-7516,Watch,Fashion,9,519.99,2023-08-15,CUST-2327,Alex,customer315@example.com,+91-7475069011,"441 Street, City-89, State-16",2023-08-19,Cancelled,Meesho,Reseller2,17.18
MEE-285981,PID-7595,Shoes,Books,8,474.41,2023-08-16,CUST-9994,Taylor,customer453@example.com,+91-9287997358,"303 Street, City-55, State-25",2023-08-20,In Transit,Meesho,Reseller1,15.83
MEE-544867,PID-9203,Book,Accessories,7,439.59,2023-08-17,CUST-4264,John,customer473@example.com,+91-8621410568,"5 Street, City-85, State-4",2023-08-21,Delivered,Meesho,Reseller2,12.35
MEE-996963,PID-9790,Laptop,Books,4,323.67,2023-08-18,CUST-9981,Alex,customer769@example.com,+91-7017273898,"414 Street, City-87, State-4",2023-08-22,Cancelled,Meesho,Reseller2,12.59
MEE-606177,PID-2867,Shoes,Electronics,2,521.85,2023-08-19,CUST-1650,Alex,customer22@example.com,+91-8247469781,"64 Street, City-12, State-8",2023-08-23,In Transit,Meesho,Reseller2,9.36
MEE-729538,PID-3902,Phone,Books,10,534.53,2023-08-20,CUST-4683,Taylor,customer827@example.com,+91-9508780002,"38 Street, City-20, State-18",2023-08-24,In Transit,Meesho,Reseller2,8.9
MEE-198175,PID-1149,Book,Fashion,4,969.4,2023-08-21,CUST-4684,John,customer464@example.com,+91-9116029910,"345 Street, City-83, State-6",2023-08-25,Delivered,Meesho,Reseller3,14.44
MEE-135354,PID-1971,Watch,Books,5,560.35,2023-08-22,CUST-8080,Sam,customer569@example.com,+91-8787513728,"149 Street, City-94, State-14",2023-08-26,In Transit,Meesho,Reseller3,11.19
MEE-275481,PID-3127,Watch,Fashion,1,122.85,2023-08-23,CUST-7631,Alex,customer331@example.com,+91-9698463389,"176 Street, City-89, State-11",2023-08-27,In Transit,Meesho,Reseller1,6.47
MEE-728822,PID-5107,Phone,Accessories,10,151.11,2023-08-24,CUST-7073,Jane,customer383@example.com,+91-8411396415,"268 Street, City-24, State-17",2023-08-28,In Transit,Meesho,Reseller1,14.52
MEE-678725,PID-4966,Headphones,Books,8,286.04,2023-08-25,CUST-8550,Jane,customer912@example.com,+91-9730532934,"90 Street, City-45, State-12",2023-08-29,Delivered,Meesho,Reseller1,15.18
MEE-903619,PID-6204,Watch,Accessories,5,660.91,2023-08-26,CUST-4621,Taylor,customer469@example.com,+91-7134686791,"397 Street, City-12, State-8",2023-08-30,Delivered,Meesho,Reseller1,12.28
MEE-448650,PID-5628,Book,Books,4,912.61,2023-08-27,CUST-6959,Jane,customer163@example.com,+91-9877975590,"236 Street, City-76, State-30",2023-08-31,Delivered,Meesho,Reseller3,15.94
MEE-876789,PID-9601,Laptop,Electronics,9,733.89,2023-08-28,CUST-2441,Taylor,customer26@example.com,+91-9643711679,"244 Street, City-89, State-15",2023-09-01,Delivered,Meesho,Reseller2,8.8
MEE-122298,PID-6035,Book,Accessories,10,293.62,2023-08-29,CUST-3159,Sam,customer570@example.com,+91-9548512386,"35 Street, City-3, State-6",2023-09-02,Cancelled,Meesho,Reseller3,15.11
