OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-888289,PID-1209,Phone,Accessories,9,934.23,23-05-23,CUST-8684,Taylor,customer637@example.com,-8374235826,"262 Street, City-16, State-6",27-05-23,In Transit,Flipkart,FALSE,15
FLI-426575,PID-4715,Book,Books,8,244.16,24-05-23,CUST-1182,John,customer409@example.com,-9911115675,"302 Street, City-75, State-19",28-05-23,Cancelled,Flipkart,TRUE,13
FLI-440950,PID-1885,Phone,Accessories,8,808.8,25-05-23,CUST-6013,Sam,customer326@example.com,-9122005123,"186 Street, City-1, State-12",29-05-23,Cancelled,Flipkart,TRUE,10
FLI-687016,PID-3693,Book,Fashion,10,927.23,26-05-23,CUST-7088,Jane,customer137@example.com,-9477606141,"111 Street, City-96, State-29",30-05-23,In Transit,Flipkart,TRUE,22
FLI-406227,PID-4594,Book,Fashion,8,922.79,27-05-23,CUST-5821,Alex,customer229@example.com,-8024916568,"49 Street, City-97, State-23",31-05-23,Delivered,Flipkart,FALSE,27
FLI-175076,PID-6670,Phone,Electronics,7,220.8,28-05-23,CUST-9295,Jane,customer812@example.com,-7349610801,"390 Street, City-95, State-18",01-06-23,Delivered,Flipkart,FALSE,26
FLI-528168,PID-6634,Headphones,Electronics,8,831.27,29-05-23,CUST-2887,Jane,customer371@example.com,-9236338290,"134 Street, City-63, State-5",02-06-23,In Transit,Flipkart,TRUE,18
FLI-665267,PID-3510,Watch,Books,10,480.58,30-05-23,CUST-8851,Jane,customer76@example.com,-8313086159,"375 Street, City-19, State-19",03-06-23,In Transit,Flipkart,FALSE,14
FLI-485143,PID-4760,Shoes,Accessories,2,879.61,31-05-23,CUST-2631,Chris,customer80@example.com,-8854618718,"14 Street, City-92, State-19",04-06-23,Delivered,Flipkart,TRUE,20
FLI-534130,PID-4743,Shoes,Electronics,9,575.95,01-06-23,CUST-6506,John,customer360@example.com,-9530466333,"53 Street, City-44, State-5",05-06-23,In Transit,Flipkart,TRUE,14
FLI-285732,PID-5018,Phone,Fashion,9,932.69,02-06-23,CUST-8148,Sam,customer223@example.com,-8938693962,"341 Street, City-31, State-8",06-06-23,Delivered,Flipkart,FALSE,28
FLI-800576,PID-9539,Laptop,Electronics,10,128.7,03-06-23,CUST-5829,Sam,customer62@example.com,-9253014600,"249 Street, City-2, State-24",07-06-23,Delivered,Flipkart,TRUE,16
FLI-448721,PID-3143,Watch,Electronics,5,505.61,04-06-23,CUST-3951,Chris,customer162@example.com,-8600533504,"225 Street, City-72, State-4",08-06-23,Cancelled,Flipkart,FALSE,11
FLI-516417,PID-2997,Book,Books,5,808.79,05-06-23,CUST-3614,Chris,customer174@example.com,-8464566669,"267 Street, City-81, State-17",09-06-23,In Transit,Flipkart,TRUE,12
FLI-884329,PID-3150,Phone,Fashion,5,560.87,06-06-23,CUST-2128,Jane,customer510@example.com,-8841485080,"269 Street, City-67, State-7",10-06-23,Cancelled,Flipkart,TRUE,24
FLI-484992,PID-3540,Laptop,Electronics,4,703.22,07-06-23,CUST-9704,Alex,customer33@example.com,-8162071709,"449 Street, City-3, State-30",11-06-23,In Transit,Flipkart,TRUE,21
FLI-127139,PID-1033,Book,Fashion,4,335.69,08-06-23,CUST-5414,Sam,customer209@example.com,-7272187330,"92 Street, City-26, State-13",12-06-23,Delivered,Flipkart,FALSE,16
FLI-269088,PID-3752,Book,Electronics,8,244.54,09-06-23,CUST-2992,Alex,customer875@example.com,-8415534772,"499 Street, City-61, State-22",13-06-23,Delivered,Flipkart,TRUE,20
FLI-371823,PID-9150,Shoes,Electronics,2,251.31,10-06-23,CUST-4763,Sam,customer768@example.com,-7418938174,"443 Street, City-62, State-2",14-06-23,Cancelled,Flipkart,TRUE,10
FLI-858541,PID-1654,Laptop,Books,2,138.86,11-06-23,CUST-9407,Jane,customer146@example.com,-9426895858,"17 Street, City-25, State-18",15-06-23,Cancelled,Flipkart,TRUE,26
FLI-587880,PID-1434,Headphones,Electronics,1,781.33,12-06-23,CUST-7819,John,customer15@example.com,-9048249987,"5 Street, City-52, State-25",16-06-23,Cancelled,Flipkart,FALSE,29
FLI-555640,PID-3923,Phone,Electronics,3,996.29,13-06-23,CUST-5306,Alex,customer903@example.com,-7913083287,"236 Street, City-24, State-25",17-06-23,Delivered,Flipkart,TRUE,9
FLI-631754,PID-1134,Watch,Fashion,8,886,14-06-23,CUST-4644,Jane,customer638@example.com,-7835481168,"309 Street, City-42, State-20",18-06-23,Delivered,Flipkart,TRUE,12
FLI-325114,PID-1937,Shoes,Electronics,2,537.07,15-06-23,CUST-3756,Jane,customer325@example.com,-7319811282,"67 Street, City-3, State-26",19-06-23,Cancelled,Flipkart,TRUE,15
FLI-648148,PID-3924,Laptop,Fashion,4,404.96,16-06-23,CUST-3776,Sam,customer562@example.com,-8208899076,"272 Street, City-56, State-2",20-06-23,Cancelled,Flipkart,TRUE,25
FLI-309736,PID-7635,Book,Books,4,548.76,17-06-23,CUST-5915,Chris,customer936@example.com,-9582454961,"215 Street, City-2, State-4",21-06-23,Cancelled,Flipkart,FALSE,29
FLI-539008,PID-6857,Laptop,Fashion,3,938.59,18-06-23,CUST-7223,John,customer261@example.com,-7327611541,"390 Street, City-42, State-19",22-06-23,In Transit,Flipkart,TRUE,20
FLI-778530,PID-4985,Shoes,Fashion,3,989.73,19-06-23,CUST-5355,Sam,customer637@example.com,-7193696356,"245 Street, City-40, State-23",23-06-23,Cancelled,Flipkart,TRUE,13
FLI-537243,PID-5818,Headphones,Fashion,6,392.9,20-06-23,CUST-3691,Alex,customer972@example.com,-7477612196,"205 Street, City-97, State-24",24-06-23,Cancelled,Flipkart,TRUE,18
FLI-550408,PID-5064,Phone,Accessories,2,974.08,21-06-23,CUST-5107,Chris,customer691@example.com,-7629793585,"452 Street, City-84, State-19",25-06-23,In Transit,Flipkart,TRUE,25
FLI-271825,PID-6382,Laptop,Fashion,2,405.61,22-06-23,CUST-8749,Chris,customer191@example.com,-8072869912,"259 Street, City-65, State-6",26-06-23,Delivered,Flipkart,FALSE,26
FLI-110368,PID-2934,Book,Electronics,10,438.52,23-06-23,CUST-6816,John,customer846@example.com,-9112931482,"141 Street, City-53, State-14",27-06-23,Delivered,Flipkart,TRUE,9
FLI-358111,PID-3565,Watch,Fashion,2,239.67,24-06-23,CUST-2850,Chris,customer537@example.com,-7980305683,"217 Street, City-94, State-22",28-06-23,In Transit,Flipkart,FALSE,30
FLI-892057,PID-2756,Laptop,Electronics,8,213.5,25-06-23,CUST-3958,Sam,customer738@example.com,-7527860295,"103 Street, City-68, State-17",29-06-23,Cancelled,Flipkart,TRUE,22
FLI-290953,PID-7605,Watch,Fashion,7,223.38,26-06-23,CUST-3757,Alex,customer937@example.com,-9151525873,"275 Street, City-56, State-2",30-06-23,In Transit,Flipkart,TRUE,23
FLI-693650,PID-8734,Headphones,Books,10,490.5,27-06-23,CUST-5176,John,customer738@example.com,-9273407406,"248 Street, City-11, State-11",01-07-23,Delivered,Flipkart,TRUE,10
FLI-204258,PID-6310,Book,Books,7,777.11,28-06-23,CUST-8004,Chris,customer475@example.com,-7090586878,"200 Street, City-98, State-12",02-07-23,Delivered,Flipkart,TRUE,20
FLI-959852,PID-9715,Phone,Electronics,4,413.08,29-06-23,CUST-6557,Alex,customer970@example.com,-8141045241,"82 Street, City-38, State-23",03-07-23,Delivered,Flipkart,FALSE,9
FLI-525983,PID-5671,Headphones,Electronics,5,631.19,30-06-23,CUST-2772,Taylor,customer504@example.com,-8589783797,"65 Street, City-85, State-7",04-07-23,In Transit,Flipkart,FALSE,8
FLI-909430,PID-4392,Shoes,Electronics,4,261.9,01-07-23,CUST-5171,Alex,customer166@example.com,-8461365560,"150 Street, City-8, State-21",05-07-23,Delivered,Flipkart,FALSE,12
FLI-783210,PID-9040,Shoes,Books,8,401.4,02-07-23,CUST-4545,John,customer510@example.com,-8580755110,"212 Street, City-74, State-8",06-07-23,Delivered,Flipkart,TRUE,29
FLI-287010,PID-4378,Headphones,Accessories,10,401.32,03-07-23,CUST-6577,Jane,customer467@example.com,-9960073605,"481 Street, City-72, State-15",07-07-23,Delivered,Flipkart,FALSE,8
FLI-377221,PID-7186,Phone,Accessories,6,929.14,04-07-23,CUST-9917,Alex,customer798@example.com,-8449037011,"337 Street, City-37, State-8",08-07-23,Cancelled,Flipkart,FALSE,17
FLI-185307,PID-8803,Shoes,Fashion,10,237.36,05-07-23,CUST-6628,Alex,customer426@example.com,-7324208575,"140 Street, City-95, State-24",09-07-23,In Transit,Flipkart,FALSE,11
FLI-630294,PID-1115,Headphones,Fashion,7,211.62,06-07-23,CUST-2989,Taylor,customer484@example.com,-7984620603,"202 Street, City-58, State-1",10-07-23,Delivered,Flipkart,FALSE,16
FLI-228681,PID-7878,Watch,Electronics,3,467.4,07-07-23,CUST-2182,John,customer315@example.com,-7873587315,"129 Street, City-53, State-17",11-07-23,In Transit,Flipkart,FALSE,26
FLI-653842,PID-6662,Headphones,Books,10,296.26,08-07-23,CUST-3399,Chris,customer330@example.com,-7625358132,"120 Street, City-41, State-12",12-07-23,Delivered,Flipkart,FALSE,28
FLI-530283,PID-8818,Laptop,Fashion,7,394.63,09-07-23,CUST-9403,John,customer683@example.com,-9631060541,"372 Street, City-64, State-3",13-07-23,In Transit,Flipkart,TRUE,21
FLI-698921,PID-8627,Book,Electronics,2,579.72,10-07-23,CUST-3957,Chris,customer514@example.com,-8226836638,"57 Street, City-71, State-23",14-07-23,Delivered,Flipkart,FALSE,13
FLI-611169,PID-5843,Book,Books,3,442.91,11-07-23,CUST-5439,Jane,customer887@example.com,-9126674609,"303 Street, City-63, State-1",15-07-23,In Transit,Flipkart,FALSE,19
FLI-477274,PID-1596,Shoes,Electronics,1,672.92,12-07-23,CUST-6849,Taylor,customer850@example.com,-7935134538,"451 Street, City-13, State-24",16-07-23,In Transit,Flipkart,TRUE,7
FLI-960932,PID-1797,Laptop,Books,6,737.41,13-07-23,CUST-1728,Jane,customer528@example.com,-8942604405,"155 Street, City-93, State-12",17-07-23,Cancelled,Flipkart,TRUE,22
FLI-148215,PID-9397,Watch,Books,7,542.39,14-07-23,CUST-6188,John,customer299@example.com,-8599514416,"342 Street, City-20, State-8",18-07-23,Delivered,Flipkart,TRUE,11
FLI-793403,PID-4574,Shoes,Books,1,448.38,15-07-23,CUST-3116,Sam,customer921@example.com,-7732018972,"217 Street, City-52, State-15",19-07-23,In Transit,Flipkart,FALSE,8
FLI-247552,PID-5119,Headphones,Accessories,7,796.9,16-07-23,CUST-4030,Jane,customer509@example.com,-8833428462,"224 Street, City-38, State-12",20-07-23,Delivered,Flipkart,FALSE,19
FLI-284739,PID-3459,Phone,Accessories,4,100.94,17-07-23,CUST-1605,Jane,customer390@example.com,-8498836075,"101 Street, City-90, State-7",21-07-23,Cancelled,Flipkart,TRUE,25
FLI-126837,PID-2083,Shoes,Fashion,9,111.3,18-07-23,CUST-1243,Chris,customer376@example.com,-7280356539,"121 Street, City-12, State-12",22-07-23,Delivered,Flipkart,TRUE,22
FLI-983452,PID-4486,Phone,Books,1,921.83,19-07-23,CUST-3035,Sam,customer889@example.com,-9208963511,"421 Street, City-9, State-15",23-07-23,Delivered,Flipkart,TRUE,9
FLI-633536,PID-2793,Laptop,Accessories,2,853.23,20-07-23,CUST-2698,Sam,customer380@example.com,-8330257140,"279 Street, City-29, State-9",24-07-23,Cancelled,Flipkart,TRUE,9
FLI-455418,PID-9726,Book,Accessories,5,171.36,21-07-23,CUST-1496,Sam,customer1@example.com,-8886401561,"59 Street, City-61, State-20",25-07-23,Delivered,Flipkart,TRUE,8
FLI-306514,PID-1098,Watch,Fashion,9,600.88,22-07-23,CUST-9295,Chris,customer959@example.com,-7981482874,"226 Street, City-16, State-2",26-07-23,In Transit,Flipkart,FALSE,7
FLI-885155,PID-5875,Shoes,Fashion,9,942.62,23-07-23,CUST-3809,Chris,customer590@example.com,-8194014111,"439 Street, City-19, State-9",27-07-23,Delivered,Flipkart,FALSE,22
FLI-713234,PID-9892,Book,Accessories,10,502.63,24-07-23,CUST-1385,Jane,customer602@example.com,-9547599669,"446 Street, City-43, State-14",28-07-23,Cancelled,Flipkart,TRUE,21
FLI-574298,PID-6598,Phone,Accessories,10,956.41,25-07-23,CUST-6164,Sam,customer183@example.com,-9568863176,"132 Street, City-76, State-26",29-07-23,In Transit,Flipkart,TRUE,30
FLI-800130,PID-8342,Phone,Electronics,7,238.44,26-07-23,CUST-7488,Sam,customer763@example.com,-7485613374,"85 Street, City-19, State-9",30-07-23,Delivered,Flipkart,TRUE,27
FLI-806768,PID-5978,Watch,Books,10,216.16,27-07-23,CUST-3217,John,customer63@example.com,-8521038871,"279 Street, City-89, State-25",31-07-23,Cancelled,Flipkart,TRUE,11
FLI-231238,PID-7537,Watch,Accessories,8,914.38,28-07-23,CUST-4213,John,customer79@example.com,-7269170482,"235 Street, City-23, State-19",01-08-23,Cancelled,Flipkart,FALSE,19
FLI-975494,PID-7973,Laptop,Electronics,7,841.38,29-07-23,CUST-8561,Alex,customer960@example.com,-9956519944,"97 Street, City-19, State-22",02-08-23,Delivered,Flipkart,FALSE,8
FLI-145664,PID-7735,Watch,Accessories,8,226.8,30-07-23,CUST-1584,John,customer139@example.com,-8994810506,"339 Street, City-45, State-14",03-08-23,Delivered,Flipkart,FALSE,29
FLI-976474,PID-1015,Watch,Books,10,985.33,31-07-23,CUST-9960,Jane,customer246@example.com,-9019151851,"114 Street, City-67, State-28",04-08-23,In Transit,Flipkart,FALSE,17
FLI-470972,PID-4107,Headphones,Books,4,415.22,01-08-23,CUST-1731,John,customer234@example.com,-9093410901,"370 Street, City-45, State-23",05-08-23,In Transit,Flipkart,FALSE,26
FLI-573004,PID-4055,Phone,Books,5,868.87,02-08-23,CUST-1136,Taylor,customer842@example.com,-9319578432,"276 Street, City-42, State-2",06-08-23,Delivered,Flipkart,TRUE,22
FLI-896366,PID-4121,Book,Accessories,4,425.28,03-08-23,CUST-4945,Taylor,customer707@example.com,-8054027489,"145 Street, City-97, State-26",07-08-23,Delivered,Flipkart,FALSE,27
FLI-554775,PID-4641,Laptop,Accessories,5,948.3,04-08-23,CUST-6019,Taylor,customer462@example.com,-8635878125,"402 Street, City-74, State-25",08-08-23,Cancelled,Flipkart,FALSE,10
FLI-441630,PID-7893,Headphones,Fashion,9,496.98,05-08-23,CUST-6988,Chris,customer503@example.com,-9092614886,"454 Street, City-23, State-7",09-08-23,Cancelled,Flipkart,TRUE,29
FLI-761586,PID-9598,Laptop,Books,1,742.01,06-08-23,CUST-5002,Chris,customer109@example.com,-8713790827,"41 Street, City-3, State-9",10-08-23,Cancelled,Flipkart,TRUE,9
FLI-965353,PID-2083,Book,Electronics,1,559.81,07-08-23,CUST-9335,Chris,customer475@example.com,-8296130195,"430 Street, City-55, State-21",11-08-23,Cancelled,Flipkart,FALSE,10
FLI-859600,PID-8047,Laptop,Electronics,4,780.79,08-08-23,CUST-2838,Alex,customer823@example.com,-7971038829,"105 Street, City-66, State-11",12-08-23,Cancelled,Flipkart,TRUE,23
FLI-644061,PID-2484,Watch,Books,4,972.66,09-08-23,CUST-2806,Chris,customer552@example.com,-8646608154,"60 Street, City-18, State-12",13-08-23,In Transit,Flipkart,TRUE,28
FLI-135538,PID-5098,Laptop,Books,1,990.6,10-08-23,CUST-7072,Alex,customer771@example.com,-8092104165,"118 Street, City-92, State-29",14-08-23,In Transit,Flipkart,FALSE,8
FLI-705147,PID-6454,Watch,Books,6,860.87,11-08-23,CUST-4667,John,customer301@example.com,-9553951662,"132 Street, City-68, State-2",15-08-23,Delivered,Flipkart,TRUE,26
FLI-891574,PID-2939,Shoes,Electronics,3,328.59,12-08-23,CUST-7229,John,customer283@example.com,-9585939193,"123 Street, City-19, State-23",16-08-23,Cancelled,Flipkart,TRUE,13
FLI-479818,PID-4851,Headphones,Electronics,1,471.3,13-08-23,CUST-6917,Sam,customer4@example.com,-7045928305,"444 Street, City-72, State-10",17-08-23,In Transit,Flipkart,TRUE,17
FLI-678687,PID-9781,Shoes,Fashion,9,967.43,14-08-23,CUST-8973,Sam,customer797@example.com,-9471614674,"444 Street, City-40, State-25",18-08-23,Cancelled,Flipkart,FALSE,20
FLI-921183,PID-9815,Phone,Fashion,5,582.21,15-08-23,CUST-9917,John,customer40@example.com,-7649517785,"270 Street, City-29, State-27",19-08-23,In Transit,Flipkart,TRUE,22
FLI-404729,PID-2034,Book,Electronics,8,801.15,16-08-23,CUST-9007,Chris,customer50@example.com,-7930054252,"358 Street, City-43, State-3",20-08-23,In Transit,Flipkart,TRUE,24
FLI-508428,PID-6552,Headphones,Books,10,810.29,17-08-23,CUST-9978,Jane,customer141@example.com,-7987395032,"269 Street, City-11, State-4",21-08-23,Cancelled,Flipkart,TRUE,14
FLI-980595,PID-6821,Watch,Books,3,447.77,18-08-23,CUST-1414,Jane,customer862@example.com,-7482371326,"62 Street, City-10, State-25",22-08-23,In Transit,Flipkart,TRUE,16
FLI-659429,PID-8764,Book,Electronics,2,528.07,19-08-23,CUST-3896,Alex,customer31@example.com,-7932246058,"246 Street, City-35, State-20",23-08-23,Cancelled,Flipkart,FALSE,17
FLI-977876,PID-3879,Shoes,Fashion,3,715.94,20-08-23,CUST-5619,Alex,customer779@example.com,-7231576308,"414 Street, City-83, State-17",24-08-23,Delivered,Flipkart,FALSE,8
FLI-703795,PID-5353,Headphones,Books,8,676.37,21-08-23,CUST-7057,John,customer738@example.com,-9871659939,"273 Street, City-44, State-7",25-08-23,Cancelled,Flipkart,TRUE,18
FLI-307946,PID-8573,Watch,Books,6,492.19,22-08-23,CUST-2207,John,customer686@example.com,-9872163263,"178 Street, City-34, State-21",26-08-23,In Transit,Flipkart,TRUE,12
FLI-188993,PID-8208,Headphones,Fashion,8,381.01,23-08-23,CUST-1017,John,customer99@example.com,-9285283873,"424 Street, City-84, State-7",27-08-23,In Transit,Flipkart,FALSE,24
FLI-301300,PID-1447,Book,Accessories,8,225.68,24-08-23,CUST-6552,Chris,customer487@example.com,-9665310985,"457 Street, City-96, State-18",28-08-23,Cancelled,Flipkart,TRUE,15
FLI-526536,PID-3860,Book,Fashion,2,654.71,25-08-23,CUST-9100,Chris,customer47@example.com,-9896407700,"125 Street, City-65, State-25",29-08-23,Delivered,Flipkart,TRUE,18
FLI-623571,PID-9608,Book,Accessories,7,761.78,26-08-23,CUST-8442,Jane,customer216@example.com,-7753258504,"196 Street, City-92, State-30",30-08-23,Delivered,Flipkart,TRUE,16
FLI-763893,PID-9278,Watch,Books,10,888.61,27-08-23,CUST-1793,Jane,customer562@example.com,-8878552963,"126 Street, City-71, State-27",31-08-23,In Transit,Flipkart,TRUE,27
FLI-930613,PID-2997,Headphones,Accessories,10,882.27,28-08-23,CUST-6044,Alex,customer346@example.com,-9358085686,"482 Street, City-97, State-27",01-09-23,Cancelled,Flipkart,FALSE,22
FLI-719589,PID-6687,Watch,Electronics,8,996.49,29-08-23,CUST-1937,Chris,customer597@example.com,-7236391264,"469 Street, City-49, State-15",02-09-23,Cancelled,Flipkart,FALSE,17
FLI-724829,PID-5831,Shoes,Accessories,5,668.96,30-08-23,CUST-9573,Alex,customer290@example.com,-8050269207,"413 Street, City-14, State-8",03-09-23,In Transit,Flipkart,FALSE,16
FLI-100614,PID-1630,Book,Books,10,347.17,31-08-23,CUST-6050,Alex,customer191@example.com,-8697878351,"203 Street, City-42, State-6",04-09-23,Delivered,Flipkart,FALSE,30
FLI-343847,PID-9791,Shoes,Books,9,320.07,01-09-23,CUST-1256,Alex,customer697@example.com,-8214034231,"316 Street, City-26, State-27",05-09-23,Cancelled,Flipkart,FALSE,28
FLI-864028,PID-3756,Watch,Accessories,2,243.23,02-09-23,CUST-2163,Alex,customer626@example.com,-8723455077,"436 Street, City-14, State-19",06-09-23,Delivered,Flipkart,TRUE,11
FLI-696328,PID-9866,Watch,Books,1,908.74,03-09-23,CUST-3829,Jane,customer294@example.com,-8229050434,"411 Street, City-57, State-25",07-09-23,Cancelled,Flipkart,TRUE,12
FLI-539632,PID-2615,Laptop,Accessories,5,243.71,04-09-23,CUST-5338,Chris,customer256@example.com,-8057296664,"43 Street, City-100, State-27",08-09-23,Delivered,Flipkart,FALSE,9
FLI-550498,PID-6748,Watch,Accessories,2,706.51,05-09-23,CUST-7180,Taylor,customer634@example.com,-7148383351,"409 Street, City-38, State-2",09-09-23,Cancelled,Flipkart,FALSE,8
FLI-197042,PID-3580,Book,Books,2,279.97,06-09-23,CUST-6218,Jane,customer522@example.com,-9738367774,"185 Street, City-91, State-19",10-09-23,Cancelled,Flipkart,FALSE,17
FLI-313710,PID-4420,Watch,Fashion,6,611.78,07-09-23,CUST-7727,Jane,customer311@example.com,-7242474707,"384 Street, City-96, State-3",11-09-23,Cancelled,Flipkart,FALSE,20
FLI-637814,PID-7953,Laptop,Electronics,8,908.32,08-09-23,CUST-5326,Taylor,customer234@example.com,-9952307925,"498 Street, City-62, State-4",12-09-23,Cancelled,Flipkart,FALSE,19
FLI-673586,PID-9149,Book,Fashion,1,451.5,09-09-23,CUST-8356,Sam,customer142@example.com,-7412570153,"378 Street, City-49, State-27",13-09-23,Cancelled,Flipkart,TRUE,20
FLI-424687,PID-5369,Phone,Accessories,6,947.65,10-09-23,CUST-7496,John,customer582@example.com,-8238824485,"206 Street, City-40, State-6",14-09-23,In Transit,Flipkart,TRUE,19
FLI-581181,PID-9594,Shoes,Electronics,9,978.58,11-09-23,CUST-3349,Chris,customer219@example.com,-8494433898,"305 Street, City-84, State-7",15-09-23,Delivered,Flipkart,FALSE,23
FLI-620993,PID-3450,Phone,Books,3,971.3,12-09-23,CUST-2852,Alex,customer507@example.com,-9857800370,"93 Street, City-64, State-10",16-09-23,In Transit,Flipkart,FALSE,9
FLI-303181,PID-1296,Shoes,Books,6,304.83,13-09-23,CUST-4810,Sam,customer483@example.com,-7039832368,"53 Street, City-29, State-12",17-09-23,Cancelled,Flipkart,FALSE,19
FLI-970251,PID-4226,Headphones,Fashion,10,612.92,14-09-23,CUST-1663,John,customer461@example.com,-9746265760,"250 Street, City-97, State-9",18-09-23,In Transit,Flipkart,FALSE,28
FLI-216746,PID-2155,Laptop,Books,7,517.71,15-09-23,CUST-2074,Chris,customer535@example.com,-8681692344,"15 Street, City-46, State-8",19-09-23,Cancelled,Flipkart,TRUE,26
FLI-856964,PID-2762,Phone,Accessories,6,582.57,16-09-23,CUST-7689,Taylor,customer135@example.com,-8405255364,"121 Street, City-48, State-14",20-09-23,Delivered,Flipkart,TRUE,18
